source_id,kode_wilayah,wilayah,kecamatan,kelurahan,nama_tps,longitude,latitude,source,source_url,quality_note
128,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,GEDONG,PT Gamya Pool Bis,-6.303961,106.8598866,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
129,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,GEDONG,Pool Taksi Condet,-6.302351,106.856393,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
130,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Dipo Pisangan Baru,-6.211111111,106.8727778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
131,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,PALMERIAM,TPS Rw.  10 kel. Palmeriam,-6.1975,106.8577778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
132,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Bak beton Rt 23/03 berlan,-6.208333333,106.8552778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
133,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Bak beton rt 26/03 berland,-6.208055556,106.855,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
134,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Bak beton rt 28/03 berland,-6.207222222,106.8525,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
135,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Bak beton rt 22/03 berland,-6.208611111,106.8541667,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
136,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Bak beton rt 15/03 berlan,-6.208055556,106.8538889,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
137,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Bak beton rt 19/20 rw 03,-6.209166667,106.8536111,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
138,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,KALISARI,RW 09 Kalisari,-6.339444444,106.8622222,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
139,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,KALISARI,Kalisari Raya Samping Alfa,-6.331944444,106.8602778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
140,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Bak beton rt 25/03 berland,-6.208888889,106.8525,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
141,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Bak beton rt 21 berland,-6.208333333,106.8527778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
142,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Dipo utan kayu selatan,-6.198333333,106.8686111,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
143,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,RW 04/05 Asem Gede,-6.201666667,106.8716667,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
144,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Transit/pool Gerobak slamet riyadi,-6.2125,106.8577778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
145,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Bak beton Rt 12/03 berland,-6.205833333,106.8519444,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
146,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Transit/pool Gerobak padel rw 01,-6.201944444,106.8544444,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
147,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Tps RW 002 Pisangan Baru ,-6.223888889,106.8741667,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
148,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Dipo kayu manis,-6.217222222,106.8727778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
149,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Bak beton rt 18/03 berlan,-6.209166667,106.8533333,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
150,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Bak beton rt17/03 berlan,-6.206666667,106.8533333,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
151,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Bak beton rt 11/03 berlan,-6.205833333,106.8488889,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
152,75,KOTA ADM. JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Bak beton rt 14/10 rw 03 berlan,-6.205833333,106.8513889,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
153,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Jl. Lebak Sari di bawah SMPN 103 Cijantung,-6.315,106.86,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
154,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Container RW  Pertamina,-6.194722222,106.9580556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
155,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,KALISARI,Jalan Kalisari 3 Sawit,-6.331111111,106.8530556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
156,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Container Perum Taman Modern,-6.193333333,106.9541667,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
157,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,PEKAYON,DIPO TIPAR,-6.353333333,106.8683333,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
158,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Bak RW 01 Ujung Menteng,-6.188333333,106.9625,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
159,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,PEKAYON,Jl. Lapan RW 01 Pekayon,-6.3410535,106.8611654,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
160,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,PEKAYON,Jl. Raya Bogor RW 01 (CIBA),-6.3425,106.8688889,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
161,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,PEKAYON,Jl. Buah RW 04 Pekayon,-6.341111111,106.8702778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
162,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,PEKAYON,Komplek LAPAN,-6.341388889,106.8625,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
163,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,PEKAYON,Jl. GANDARIA RW 02 Pekayon,-6.3475,106.8638889,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
164,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,PEKAYON,"JL. GANDARIA I,II,III",-6.344722222,106.8666667,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
165,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,PEKAYON,Komplek Zeni,-6.338333333,106.8677778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
166,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,PEKAYON,Kantor Polsek Pasar Rebo,-6.346306,106.867398,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
167,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Komplek Bengrah,-6.313888889,106.8602778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
168,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Komplek Denzibank,-6.314166667,106.8602778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
169,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Dipo Pendidikan,-6.313303,106.861864,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
170,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,GEDONG,Asrama Polri,-6.302777778,106.8580556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
171,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,GEDONG,Trikora Gedong,-6.304722222,106.8652778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
172,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,GEDONG,Samping Pom Bensin,-6.302777778,106.8580556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
173,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,BARU,Dipo Moong,-6.3258394,106.8486602,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
174,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,BARU,TPS KOPASSUS,-6.321729,106.848606,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
175,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,GEDONG,RW 01 Gedong,-6.301666667,106.8591667,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
176,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,KALISARI,Jl. Puskesmas Kartini Kalisari,-6.333888889,106.8508333,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
177,75,KOTA ADM. JAKARTA TIMUR,PASAR REBO,KALISARI,GOR Kalisari,-6.331943,106.85364,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
178,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,"Pool Gerobak Rw 02,03,08",-6.186944444,106.9713889,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
179,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Pool Gerobak Perum Metland,-6.173611111,106.9672222,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
180,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Bak RW 05 Ujung Menteng,-6.191111111,106.9666667,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
181,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Bak RW 003,-6.189722222,106.9427778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
182,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Bak RW 003,-6.188055556,106.9425,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
183,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Bak RW 003,-6.189444444,106.9425,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
184,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Bak RW 003,-6.186944444,106.9425,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
185,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Bak RW 003,-6.186388889,106.9425,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
186,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Bak RW 003,-6.185555556,106.9425,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
187,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Container RW 04 Cakung Barat,-6.181944444,106.9425,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
188,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Container RW 07 Cakung Barat,-6.178055556,106.9405556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
189,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Pool Gerobak RW 08 Cakung Barat,-6.167777778,106.9313889,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
190,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Bak Rusun Albo,-6.166944444,106.9322222,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
191,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Pool Gerobak RW 09 Cakung Barat,-6.162777778,106.9327778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
192,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Bak Rusun Tipar,-6.171111111,106.9369444,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
193,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Bak Rusun KM2,-6.185,106.9355556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
194,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Bak Palad Cakung Barat,-6.181388889,106.9327778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
195,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Bak Palad Cakung Barat,-6.179444444,106.9333333,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
196,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,"Container RW 01,02,03 Rawaterate",-6.185277778,106.9125,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
197,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 014 Rawaterate,-6.191666667,106.9225,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
198,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak Beton Indomaret Rawaterate,-6.193333333,106.9227778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
199,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 006 Rawaterate,-6.189722222,106.9233333,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
200,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 002 Rawaterate,-6.187222222,106.9230556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
201,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 002 Rawaterate,-6.191666667,106.9227778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
202,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 009 Rawaterate,-6.191111111,106.9227778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
203,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RW 001,-6.189722222,106.9230556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
204,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 11 Rawaterate,-6.189444444,106.9230556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
205,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 005 Rawaterate,-6.192777778,106.9227778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
206,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 005 Rawaterate,-6.1925,106.9225,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
207,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 005 Rawaterate,-6.191111111,106.9227778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
208,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 005 Rawaterate,-6.190555556,106.9230556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
209,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 011 Rawaterate,-6.188888889,106.9230556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
210,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 005 Rawaterate,-6.188611111,106.9230556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
211,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak Damri Rawaterate,-6.185833333,106.9233333,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
212,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 010 Rawaterate,-6.190277778,106.9230556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
213,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 014 Rawaterate,-6.189166667,106.9230556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
214,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 010 Rawaterate,-6.188333333,106.9233333,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
215,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 006 Rawaterate,-6.190555556,106.9230556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
216,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 001 Rawaterate,-6.1925,106.9227778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
217,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,RAWATERATE,Bak RT 009 Rawaterate,-6.188055556,106.9230556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
218,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Pool Gerobak RW 008,-6.188611111,106.9338889,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
219,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Bak RW 008 Penggilingan,-6.190555556,106.9344444,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
220,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Dipo Rasamala RW.09,-6.193611111,106.9411111,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
379,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Bak Rusun Pinus Blok A ,-6.200833333,106.9375,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
380,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Bak Rusun Pinus Blok B,-6.198055556,106.9397222,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
381,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Container Rusun Pinus Blok C,-6.203333333,106.9394444,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
382,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Container RW 18 Penggilingan,-6.201388889,106.9377778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
383,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,PENGGILINGAN,DIPO PIK 2,-6.202777778,106.9280556,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
384,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,PENGGILINGAN,DIPO PIK 1,-6.205833333,106.9277778,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
385,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Container Perum Taman Buaran,-6.211666667,106.9344444,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
386,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Bak Rusun Komarudin,-6.208055556,106.9425,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
387,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Bak Tikungan Penggilingan,-6.2125,106.94,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
388,75,KOTA ADM. JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Container Kantor Pengadilan Militer,-6.216388889,106.9408333,SILIKA DLH /tps dynamic inline JS,https://silika.jakarta.go.id/tps,Official SILIKA TPS coordinate layer. No explicit capacity field exposed.
